race_date,time,venue,race_no,race_no_num,candidate_source,rating,selection,base_ai_score,base_ai_rating,base_ai_selection,base_reason_text,final_ai_score,final_ai_rating,final_ai_selection,final_rank,latest_reason_text,latest_updated_at,exhibition,exhibition_rank,weather,wind_speed,wave_height,wind_type,wind_dir,water_state_score,ai_lane_score_text,class_history_text,player_names_text,player_stat_text,player_reason_text,result_trifecta_text,result_trifecta_payout,result_exacta_text,result_exacta_payout,result_trio_text,result_trio_payout,settled_flag,settled_at,result_source_url,imported_at,purchased,purchased_selection_text,amount,hit,payout,memo,bet_type,series_day,race_phase,base_raw_score,base_raw_label,base_raw_reason_text,base_updated_at,day_trend_text,day_trend_sample
2026-04-24,12:22,平和島,4R,4,official_all,★★★★★,5-2-4 / 5-4-2 / 5-2-3 / 5-4-3 / 5-3-2 / 5-3-4,5.17,AI★★★★★,5-2-4 / 5-2-3 / 5-2-1 / 5-2-6 / 5-4-2 / 5-4-3,base保留 / 当地巧者 / 級別傾向強い / 攻めやや注意,5.31,AI★★★★★,1-2-5 / 2-1-5 / 1-2-4 / 4-2-1 / 5-2-4 / 5-2-1,買い,"朝:base保留 / 当地巧者 / 級別傾向強い / 攻めやや注意 / base保留で買い上げ慎重 / 直前:展示差ややあり / 展示タイム差を確認 / 気象安定 / 足:足差ややあり / 足:ST気配あり / 部品交換:5,6 / 足:1号艇足色良さげ / 整備:チルト:1:-0.5,2:-0.5,3:-0.5,4:0,5:0,6:-0.5 / 部品交換:5:ピストン,リング,ピストンリング,6:ピストン,リング,ピストンリング,シリンダ,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / 直前差中で少し動かす / 隊形:1逃げ本線 / 2差し注意",2026-04-24 23:48:26 JST,"[""6.72"", ""6.74"", ""6.85"", ""6.82"", ""6.73"", ""6.83""]",1:1 / 2:3 / 3:6 / 4:4 / 5:2 / 6:5,曇,2.0,3.0,,,0.04,1:0.53 / 2:0.08 / 3:-0.26 / 4:-0.12 / 5:0.06 / 6:-0.28,1:B1 / B1 / B1 / B2 / 2:A2 / A2 / A2 / A2 / 3:B1 / B1 / B1 / B2 / 4:B1 / B1 / A2 / B1 / 5:A1 / A1 / B1 / A2 / 6:B2 / B2,1:鈴木唯央 / 2:木和 / 3:森作広大 / 4:渡邉英児 / 5:高憧四季 / 6:真田聖也,1:-勝率|+当地|-モータ|-コース|-級別 / 2:-勝率|+当地|-モータ|-コース|+級別 / 3:-勝率|+当地|-モータ|-コース|-近況|-級別 / 4:-勝率|+当地|-モータ|-コース|-近況 / 5:+当地|-モータ|-コース|-近況|+級別 / 6:+当地|-モータ|-コース|-級別,1:-勝率|+当地|-モータ|-コース|-級別 / 2:-勝率|+当地|-モータ|-コース|+級別 / 3:-勝率|+当地|-モータ|-コース|-近況|-級別 / 4:-勝率|+当地|-モータ|-コース|-近況 / 5:+当地|-モータ|-コース|-近況|+級別 / 6:+当地|-モータ|-コース|-級別,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,4,,2.47,base素材○,base素材○ / 当地巧者 / 級別傾向強い,2026-04-24 23:28:20 JST,,0
2026-04-24,12:25,唐津,9R,9,official_all,★★★★☆,3-1-4 / 3-4-1 / 3-1-5 / 3-4-5 / 3-5-1 / 3-5-4,6.61,AI★★★★★,3-6-5 / 3-6-1 / 3-6-4 / 3-6-2 / 3-5-6 / 3-5-1,base土台○ / 級別傾向強い / 中枠攻め候補 / 攻めやや注意,6.56,AI★★★★★,1-2-3 / 3-2-4 / 2-3-4 / 4-2-3 / 3-6-4 / 3-6-5,買い,"朝:base土台○ / 級別傾向強い / 中枠攻め候補 / 攻めやや注意 / base土台をやや保持 / 直前:展示差あり / 展示タイム差を確認 / 気象荒れ気味 / 風速7m / 波高7cm / 足:足差ややあり / 展示F:1注意 / 足:ST気配あり / 安定板使用 / 部品交換:5 / 整備:安定板使用 / チルト:1:0,2:0,3:0,4:-0.5,5:0,6:0 / 部品交換:5:ピストン / 直前差中で少し動かす / 隊形:3攻め注意 / 2差し注意 / 開催:2日目でやや本命寄り",2026-04-24 23:48:26 JST,"[""7.04"", ""6.92"", ""6.92"", ""6.97"", ""6.96"", ""7.08""]",1:5 / 2:1 / 3:1 / 4:4 / 5:3 / 6:6,晴,7.0,7.0,,,-0.36,1:-0.30 / 2:0.21 / 3:0.42 / 4:0.14 / 5:-0.13 / 6:-0.38,1:B1 / B1 / B1 / B1 / 2:B2 / B1 / B1 / B1 / 3:A1 / A1 / A1 / A1 / 4:B1 / B1 / B1 / B1 / 5:B1 / B1 / B1 / B1 / 6:B1 / B1 / B1 / B1,1:塩崎優司 / 2:相馬 翔 / 3:白水勝也 / 4:酒井陽祐 / 5:井上 茂 / 6:佐竹友樹,1:-勝率|+当地|-モータ|-コース / 2:-勝率|-モータ|-ST|-コース|-級別 / 3:-勝率|-当地|-モータ|-コース|-近況|+級別 / 4:-勝率|-当地|-モータ|-ST|-コース|-近況 / 5:+当地|-モータ|-コース / 6:+当地|-モータ|-コース,1:-勝率|+当地|-モータ|-コース / 2:-勝率|-モータ|-ST|-コース|-級別 / 3:-勝率|-当地|-モータ|-コース|-近況|+級別 / 4:-勝率|-当地|-モータ|-ST|-コース|-近況 / 5:+当地|-モータ|-コース / 6:+当地|-モータ|-コース,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,2,,2.84,base素材○,base素材○ / 級別傾向強い / 中枠攻め候補,2026-04-24 23:28:20 JST,,0
2026-04-24,12:27,津,5R,5,official_all,★★☆☆☆,1-6-5 / 1-5-6 / 1-6-4 / 1-5-4 / 1-4-6 / 1-4-5,-0.4,AI★☆☆☆☆,1-5-6 / 1-5-2 / 1-5-3 / 1-5-4 / 1-6-5 / 1-6-2,base保留 / 当地巧者 / 1号艇有利,-0.34,AI★☆☆☆☆,1-5-3 / 3-1-5 / 1-5-6 / 2-1-3 / 1-3-5 / 3-1-2,見送り寄り,"公式低評価AI検証 / 朝:base保留 / 当地巧者 / 1号艇有利 / base保留で買い上げ慎重 / 直前:気象安定 / 足:ST気配あり / 部品交換:1,4,6 / 整備:チルト:1:-0.5,2:0,3:-0.5,4:-0.5,5:-0.5,6:-0.5 / 部品交換:1:ピストン,リング,ピストンリング,電気,4:ピストン,リング,ピストンリング,電気,電気一式,キャブ,6:ピストン,リング,ピストンリング,シリンダ,ギヤ,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / 直前差中で少し動かす / 隊形:3攻め注意 / 1逃げ本線",2026-04-24 23:48:26 JST,"[""6.77"", ""6.78"", ""6.73"", ""6.81"", ""6.73"", ""6.77""]",1:3 / 2:5 / 3:1 / 4:6 / 5:1 / 6:3,曇,2.0,1.0,,,0.09,1:0.11 / 2:0.00 / 3:0.16 / 4:-0.20 / 5:0.02 / 6:-0.04,1:A2 / B1 / B1 / A2 / 2:B1 / B1 / B1 / B1 / 3:B1 / B1 / B1 / B2 / 4:B2 / B1 / A2 / B1 / 5:B1 / B1 / B1 / B1 / 6:B1 / B1 / B2 / B1,1:土屋実沙 / 2:佐藤ほの / 3:河内悠利 / 4:中澤宏奈 / 5:加藤 綾 / 6:野田なづ,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ / 3:-勝率|+当地|-モータ|-近況|-級別 / 4:-勝率|+当地|-モータ|-ST|-近況|-級別 / 5:+当地|-モータ|-コース|-近況 / 6:+当地|-モータ|-コース|-級別,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ / 3:-勝率|+当地|-モータ|-近況|-級別 / 4:-勝率|+当地|-モータ|-ST|-近況|-級別 / 5:+当地|-モータ|-コース|-近況 / 6:+当地|-モータ|-コース|-級別,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,4,,-1.51,base素材危険,base素材危険 / 当地巧者 / 1号艇有利,2026-04-24 23:28:20 JST,,0
2026-04-24,12:33,徳山,9R,9,official_all,★★★★☆,5-1-4 / 5-4-1 / 5-1-2 / 5-4-2 / 5-2-1 / 5-2-4,-0.59,AI★☆☆☆☆,5-1-6 / 5-1-3 / 5-1-2 / 5-1-4 / 5-6-1 / 5-6-3,base危険 / 級別傾向強い,-0.44,AI★☆☆☆☆,1-5-6 / 5-1-6 / 1-5-2 / 2-5-1 / 4-5-1 / 1-5-4,見送り寄り,"朝:base危険 / 級別傾向強い / base危険で買い上げ抑制 / 直前:進入:1-5-2-3-4-6 / 前づけで波乱含み / 足:ST気配あり / 足:進入変化 / 部品交換:1,3,5,6 / 5前づけ / 足:1号艇足色良さげ / 足:5前づけ注意 / 整備:チルト:1:-0.5,2:0,3:0.5,4:0,5:0,6:-0.5 / 部品交換:1:ピストン,リング,ピストンリング,3:ピストン,リング,ピストンリング,シリンダ,キャリア,キャリアボデー,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク,プロペラ,ペラ,5:ピストン,6:ピストン,リング,ピストンリング,シリンダ,電気,電気一式,キャブ,キャブレタ / 進入変化ありで直前重視 / 隊形:1逃げ本線 / 5一撃注意 / 進入:1-5-2-3-4-6",2026-04-24 23:48:26 JST,"[""7.01"", ""7.06"", ""7.08"", ""7.07"", ""6.99"", ""7.01""]",1:2 / 2:4 / 3:6 / 4:5 / 5:1 / 6:2,曇,3.0,3.0,,,0.0,1:0.28 / 2:-0.13 / 3:-0.20 / 4:-0.13 / 5:0.34 / 6:-0.10,1:A2 / B1 / B1 / B1 / 2:B1 / B1 / B1 / B1 / 3:B1 / B1 / B1 / B1 / 4:B1 / B1 / B1 / B1 / 5:A2 / B1 / B1 / A1 / 6:B1 / B1 / B1 / B2,1:富永大一 / 2:金子貴志 / 3:田中 堅 / 4:松田憲幸 / 5:正木聖賢 / 6:長谷川暖,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|-モータ|-ST / 3:-勝率|+当地|-モータ|-近況 / 4:-勝率|-当地|-モータ|-ST / 5:-当地|-モータ|+級別 / 6:-モータ|-近況|-級別,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|-モータ|-ST / 3:-勝率|+当地|-モータ|-近況 / 4:-勝率|-当地|-モータ|-ST / 5:-当地|-モータ|+級別 / 6:-モータ|-近況|-級別,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,4,,-1.64,base素材危険,base素材危険 / 級別傾向強い,2026-04-24 23:28:20 JST,,0
2026-04-24,12:36,福岡,1R,1,official_all,★★☆☆☆,1-2-3 / 1-3-2 / 1-2-5 / 1-3-5 / 1-5-2 / 1-5-3,0.63,AI★★☆☆☆,1-6-5 / 1-6-4 / 1-6-3 / 1-6-2 / 1-5-6 / 1-5-4,base土台○ / 当地巧者 / 級別傾向強い / 1号艇有利 / 差しやや警戒,0.64,AI★☆☆☆☆,1-2-3 / 3-2-5 / 2-3-5 / 5-2-3 / 1-6-3 / 1-6-5,見送り寄り,"公式低評価AI検証 / 朝:base土台○ / 当地巧者 / 級別傾向強い / 1号艇有利 / 差しやや警戒 / base土台をやや保持 / 直前:展示差ややあり / 展示タイム差を確認 / 気象荒れ気味 / 波高5cm / 足:ST気配あり / 部品交換:5,6 / 足:3号艇足色良さげ / 整備:チルト:1:0,2:0,3:0.5,4:-0.5,5:-0.5,6:-0.5 / 部品交換:5:ピストン,リング,ピストンリング,6:ピストン,リング,ピストンリング,シリンダ,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / 直前差中で少し動かす / 隊形:3攻め注意 / 2差し注意",2026-04-24 23:48:26 JST,"[""6.81"", ""6.78"", ""6.78"", ""6.88"", ""6.82"", ""6.89""]",1:3 / 2:1 / 3:1 / 4:5 / 5:4 / 6:6,晴,5.0,5.0,,,-0.2,1:-0.18 / 2:0.11 / 3:0.32 / 4:-0.04 / 5:0.05 / 6:-0.24,1:A2 / A2 / A2 / A2 / 2:B1 / B2 / B1 / A2 / 3:B1 / B1 / B1 / A2 / 4:B1 / B1 / B1 / B1 / 5:B1 / B1 / B1 / A2 / 6:B1 / B1 / B1 / A2,1:藤田浩人 / 2:孫崎百世 / 3:向所浩二 / 4:水口由紀 / 5:海老澤泰 / 6:吉田 光,1:-勝率|+当地|-モータ|-コース|+級別 / 2:-勝率|+当地|-モータ|-コース|-級別 / 3:-勝率|+当地|-モータ|-コース|-近況 / 4:-勝率|+当地|-モータ|-コース|-近況 / 5:+当地|-モータ|-コース|-近況 / 6:+当地|-モータ|-コース,1:-勝率|+当地|-モータ|-コース|+級別 / 2:-勝率|+当地|-モータ|-コース|-級別 / 3:-勝率|+当地|-モータ|-コース|-近況 / 4:-勝率|+当地|-モータ|-コース|-近況 / 5:+当地|-モータ|-コース|-近況 / 6:+当地|-モータ|-コース,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,5,,-0.22,base素材危険,base素材危険 / 当地巧者 / 級別傾向強い / 1号艇有利,2026-04-24 23:28:20 JST,,0
2026-04-24,12:38,鳴門,9R,9,official_all,★★☆☆☆,6-5-4 / 6-4-5 / 6-5-3 / 6-4-3 / 6-3-5 / 6-3-4,2.69,AI★★★★★,6-5-4 / 6-5-1 / 6-5-3 / 6-5-2 / 6-4-5 / 6-4-1,base土台○ / 選手力上位 / 級別傾向強い / インやや強め,2.81,AI★★★☆☆,1-2-6 / 1-2-5 / 1-5-2 / 2-1-6 / 6-5-1 / 6-5-4,買い,"公式低評価AI検証 / 朝:base土台○ / 選手力上位 / 級別傾向強い / インやや強め / base土台をやや保持 / 直前:展示差あり / 展示タイム差を確認 / 気象安定 / 足:足差あり / 展示F:1,2,3注意 / 足:ST気配あり / チルト高:6:1 / 部品交換:2,4,5,6 / 足:5号艇足色良さげ / 整備:チルト:1:0,2:-0.5,3:-0.5,4:0,5:0,6:1 / 部品交換:2:ピストン,リング,ピストンリング,4:ピストン,5:ピストン,リング,ピストンリング,シリンダ,キャリア,キャリアボデー,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク,6:ピストン,リング,ピストンリング,シリンダ,電気,電気一式,キャブ,キャブレタ / 直前差小で朝寄り / 朝評価をやや優先 / 隊形:1逃げ本線",2026-04-24 23:48:26 JST,"[""6.73"", ""6.79"", ""6.92"", ""6.92"", ""6.89"", ""6.83""]",1:1 / 2:2 / 3:5 / 4:5 / 5:4 / 6:3,雨,2.0,2.0,,,0.08,1:0.39 / 2:0.07 / 3:-0.22 / 4:-0.51 / 5:0.02 / 6:-0.04,1:B1 / B1 / B1 / B1 / 2:B2 / B1 / B1 / B1 / 3:B1 / B1 / B1 / B1 / 4:B1 / B1 / B1 / B1 / 5:B1 / B1 / B1 / A2 / 6:A2 / A2 / A2 / A2,1:池上隆行 / 2:星野政彦 / 3:中里昌志 / 4:大井清貴 / 5:寳田亮治 / 6:酒見峻介,1:-勝率|+当地|-モータ|-コース / 2:-勝率|+当地|-モータ|-ST|-コース|-級別 / 3:-勝率|-当地|-モータ|-ST|-コース|-近況 / 4:-勝率|+当地|-モータ|-コース|-近況 / 5:+当地|-モータ|-コース / 6:-モータ|-コース|-近況|+級別,1:-勝率|+当地|-モータ|-コース / 2:-勝率|+当地|-モータ|-ST|-コース|-級別 / 3:-勝率|-当地|-モータ|-ST|-コース|-近況 / 4:-勝率|+当地|-モータ|-コース|-近況 / 5:+当地|-モータ|-コース / 6:-モータ|-コース|-近況|+級別,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,3,,0.5,base素材危険,base素材危険 / 選手力上位 / 級別傾向強い,2026-04-24 23:28:20 JST,,0
2026-04-24,12:43,常滑,6R,6,official_all,★★★★☆,1-3-5 / 1-5-3 / 1-3-4 / 1-5-4 / 1-4-3 / 1-4-5,4.21,AI★★★★★,1-3-5 / 1-3-6 / 1-3-4 / 1-3-2 / 1-5-3 / 1-5-6,base土台◎ / 当地巧者 / 級別傾向強い / 1号艇有利 / 差しやや警戒,4.35,AI★★★★★,1-3-6 / 6-1-5 / 1-3-5 / 3-6-1 / 2-6-1 / 1-5-6,様子見,"朝:base土台◎ / 当地巧者 / 級別傾向強い / 1号艇有利 / 差しやや警戒 / base土台を強めに保持 / 直前:展示差ややあり / 展示タイム差を確認 / 気象安定 / 足:ST気配あり / 部品交換:3 / 足:6号艇足色良さげ / 整備:チルト:1:0,2:0,3:0,4:-0.5,5:0,6:-0.5 / 部品交換:3:電気 / 直前差中で少し動かす / 隊形:1逃げ本線 / 6一撃注意",2026-04-24 23:48:26 JST,"[""6.68"", ""6.75"", ""6.75"", ""6.78"", ""6.74"", ""6.76""]",1:1 / 2:3 / 3:3 / 4:6 / 5:2 / 6:5,曇,1.0,0.0,,,0.1,1:0.31 / 2:-0.16 / 3:-0.07 / 4:-0.19 / 5:-0.05 / 6:0.16,1:A1 / A2 / A1 / A1 / 2:B2 / B2 / B2 / B2 / 3:A2 / A2 / A2 / A1 / 4:B1 / B1 / B1 / B1 / 5:A2 / A2 / B1 / A2 / 6:B1 / B1 / B1 / B1,1:権藤俊光 / 2:井田涼介 / 3:一瀬 明 / 4:吉川勇作 / 5:原 豊土 / 6:久保原秀,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ|-ST|-級別 / 3:-勝率|+当地|-モータ|-コース|-近況|+級別 / 4:-勝率|-モータ|-ST|-コース|-近況 / 5:+当地|-モータ|-コース|-近況|+級別 / 6:+当地|-モータ|-コース,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ|-ST|-級別 / 3:-勝率|+当地|-モータ|-コース|-近況|+級別 / 4:-勝率|-モータ|-ST|-コース|-近況 / 5:+当地|-モータ|-コース|-近況|+級別 / 6:+当地|-モータ|-コース,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,4,,2.78,base素材○,base素材○ / 当地巧者 / 級別傾向強い / 1号艇有利,2026-04-24 23:28:20 JST,,0
2026-04-24,12:45,宮島,5R,5,official_all,★★☆☆☆,4-5-2 / 4-2-5 / 4-5-1 / 4-2-1 / 4-1-5 / 4-1-2,6.05,AI★★★★★,6-5-4 / 6-5-3 / 6-5-1 / 6-5-2 / 6-4-5 / 6-4-3,base土台○ / 地力上位 / 当地巧者 / ST良好 / 級別傾向強い / 差しやや警戒,6.13,AI★★★★★,1-4-5 / 4-1-5 / 1-5-4 / 2-1-4 / 6-5-1 / 6-5-4,買い,"公式低評価AI検証 / 朝:base土台○ / 地力上位 / 当地巧者 / ST良好 / 級別傾向強い / 差しやや警戒 / base土台をやや保持 / 直前:展示差ややあり / 展示タイム差を確認 / 足:足差ややあり / 足:ST気配あり / 部品交換:5,6 / ピット:1:+回り足 / 5:-伸び / 足:4号艇足色良さげ / 整備:チルト:1:-0.5,2:-0.5,3:0,4:-0.5,5:-0.5,6:0 / 部品交換:5:ピストン,リング,ピストンリング,6:ピストン,リング,ピストンリング,シリンダ,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / ピット:1:+回り足 / 5:-伸び / 直前差中で少し動かす / 隊形:1逃げ本線 / 4攻め注意",2026-04-24 23:48:26 JST,"[""6.63"", ""6.70"", ""6.76"", ""6.64"", ""6.68"", ""6.69""]",1:1 / 2:5 / 3:6 / 4:2 / 5:3 / 6:4,曇,3.0,3.0,,,0.0,1:0.28 / 2:-0.15 / 3:-0.26 / 4:0.27 / 5:-0.01 / 6:-0.09,1:A1 / A1 / A1 / A1 / 2:A1 / A2 / A1 / A1 / 3:A1 / A1 / A1 / A1 / 4:A1 / A1 / A1 / A1 / 5:A1 / A1 / A1 / A1 / 6:A1 / A1 / A1 / A1,1:平田忠則 / 2:福島勇樹 / 3:寺田 祥 / 4:池田浩二 / 5:中澤和志 / 6:平尾崇典,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ|+級別 / 3:-勝率|+当地|-モータ|-近況|+級別 / 4:+別格|+勝率|+当地|-モータ|-近況|+級別 / 5:+勝率|+当地|-モータ|-近況|+級別 / 6:+勝率|+当地|-モータ|+ST|+級別,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ|+級別 / 3:-勝率|+当地|-モータ|-近況|+級別 / 4:+別格|+勝率|+当地|-モータ|-近況|+級別 / 5:+勝率|+当地|-モータ|-近況|+級別 / 6:+勝率|+当地|-モータ|+ST|+級別,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,4,,8.3,base素材◎,base素材◎ / 地力上位 / 当地巧者 / ST良好 / 級別傾向強い,2026-04-24 23:28:20 JST,,0
2026-04-24,12:50,児島,5R,5,official_all,★★★★★,5-2-1 / 5-1-2 / 5-2-4 / 5-1-4 / 5-4-2 / 5-4-1,5.58,AI★★★★★,5-2-4 / 5-2-6 / 5-2-3 / 5-2-1 / 5-4-2 / 5-4-6,base土台○ / 当地巧者 / 級別傾向強い / インやや強め,5.65,AI★★★★★,1-3-5 / 3-1-5 / 3-5-1 / 5-2-1 / 5-2-3 / 5-2-4,買い,"朝:base土台○ / 当地巧者 / 級別傾向強い / インやや強め / base土台をやや保持 / 直前:気象安定 / 展示F:4,5,6注意 / 足:ST気配あり / 部品交換:6 / 足:3号艇足色良さげ / 整備:チルト:1:0,2:-0.5,3:0,4:-0.5,5:-0.5,6:-0.5 / 部品交換:6:キャブ / 直前差小で朝寄り / 朝評価をやや優先 / 隊形:3攻め注意 / 1逃げ本線 / 開催:2日目でやや本命寄り",2026-04-24 23:48:26 JST,"[""6.79"", ""6.81"", ""6.75"", ""6.81"", ""6.73"", ""6.80""]",1:3 / 2:5 / 3:2 / 4:5 / 5:1 / 6:4,曇,2.0,3.0,,,0.04,1:0.08 / 2:-0.15 / 3:0.28 / 4:-0.08 / 5:0.03 / 6:-0.11,1:B1 / B1 / B1 / B1 / 2:A2 / B1 / A2 / A2 / 3:B1 / B1 / B1 / B1 / 4:B1 / A2 / A2 / B1 / 5:A1 / A1 / A2 / A2 / 6:B1 / B1 / B1 / B1,1:吉永泰弘 / 2:渡部 悟 / 3:成貞琳平 / 4:小林文彦 / 5:鈴谷一平 / 6:山田和佐,1:-勝率|+当地|-モータ|-コース / 2:-勝率|+当地|-モータ|-コース|+級別 / 3:-勝率|+当地|-モータ|-コース|-近況 / 4:-勝率|+当地|-モータ|-コース|-近況|+級別 / 5:+当地|-モータ|-コース|-近況|+級別 / 6:+当地|-モータ|-コース,1:-勝率|+当地|-モータ|-コース / 2:-勝率|+当地|-モータ|-コース|+級別 / 3:-勝率|+当地|-モータ|-コース|-近況 / 4:-勝率|+当地|-モータ|-コース|-近況|+級別 / 5:+当地|-モータ|-コース|-近況|+級別 / 6:+当地|-モータ|-コース,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,2,,2.76,base素材○,base素材○ / 当地巧者 / 級別傾向強い,2026-04-24 23:28:20 JST,,0
2026-04-24,12:52,平和島,5R,5,official_all,★★★★☆,1-4-2 / 1-2-4 / 1-4-5 / 1-2-5 / 1-5-4 / 1-5-2,3.62,AI★★★★★,1-4-5 / 1-4-3 / 1-4-2 / 1-4-6 / 1-5-4 / 1-5-3,base土台◎ / 当地巧者 / 級別傾向強い / 1号艇有利 / 攻めやや注意,3.71,AI★★★★☆,1-6-5 / 6-2-5 / 6-5-1 / 1-5-3 / 1-4-6 / 1-4-5,見送り寄り,"朝:base土台◎ / 当地巧者 / 級別傾向強い / 1号艇有利 / 攻めやや注意 / base土台を強めに保持 / 直前:展示差あり / 展示タイム差を確認 / 風向北 / 足:足差ややあり / 展示F:5注意 / 足:ST気配あり / 部品交換:5,6 / 足:6号艇足色良さげ / 整備:チルト:1:-0.5,2:0,3:-0.5,4:-0.5,5:-0.5,6:-0.5 / 部品交換:5:ピストン,リング,ピストンリング,6:ピストン,リング,ピストンリング,シリンダ,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / 直前差中で少し動かす / 隊形:6一撃注意",2026-04-24 23:48:26 JST,"[""6.84"", ""6.79"", ""6.78"", ""6.88"", ""6.71"", ""6.74""]",1:5 / 2:4 / 3:3 / 4:6 / 5:1 / 6:2,晴,3.0,3.0,,北,0.0,1:-0.05 / 2:-0.05 / 3:-0.16 / 4:-0.26 / 5:0.07 / 6:0.28,1:A1 / B1 / A1 / A1 / 2:B1 / B1 / B1 / B1 / 3:B1 / B1 / B1 / B1 / 4:B1 / A2 / A2 / A1 / 5:B1 / B1 / B1 / B1 / 6:B2 / B2 / B1 / B2,1:谷野錬志 / 2:吉田宗弘 / 3:小黒竜吾 / 4:川北浩貴 / 5:雑賀勇貴 / 6:筒井美琴,1:-勝率|+当地|-モータ|-コース|+級別 / 2:-勝率|+当地|-モータ|-コース / 3:-勝率|+当地|-モータ|-コース|-近況 / 4:-勝率|+当地|-モータ|-コース|-近況|+級別 / 5:+当地|-モータ|-コース|-近況 / 6:+当地|-モータ|-コース|-級別,1:-勝率|+当地|-モータ|-コース|+級別 / 2:-勝率|+当地|-モータ|-コース / 3:-勝率|+当地|-モータ|-コース|-近況 / 4:-勝率|+当地|-モータ|-コース|-近況|+級別 / 5:+当地|-モータ|-コース|-近況 / 6:+当地|-モータ|-コース|-級別,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,4,,1.7,base素材保留,base素材保留 / 当地巧者 / 級別傾向強い / 1号艇有利,2026-04-24 23:28:20 JST,,0
2026-04-24,12:57,津,6R,6,official_all,★★★★☆,6-2-1 / 6-1-2 / 6-2-5 / 6-1-5 / 6-5-2 / 6-5-1,6.62,AI★★★★★,6-2-1 / 6-2-5 / 6-2-3 / 6-2-4 / 6-1-2 / 6-1-5,base土台○ / 地力上位 / 当地巧者 / ST良好 / 級別傾向強い / インやや強め,6.72,AI★★★★★,1-2-3 / 3-2-1 / 3-1-2 / 2-3-1 / 6-2-3 / 6-2-1,様子見,"朝:base土台○ / 地力上位 / 当地巧者 / ST良好 / 級別傾向強い / インやや強め / base土台をやや保持 / 直前:気象安定 / 風向西 / 足:ST気配あり / 部品交換:6 / 足:3号艇足色良さげ / 整備:チルト:1:-0.5,2:0,3:0,4:-0.5,5:0,6:-0.5 / 部品交換:6:キャブ / 直前差中で少し動かす / 隊形:3攻め注意 / 1逃げ本線",2026-04-24 23:48:26 JST,"[""6.74"", ""6.78"", ""6.74"", ""6.78"", ""6.75"", ""6.82""]",1:1 / 2:4 / 3:1 / 4:4 / 5:3 / 6:6,曇,2.0,1.0,,西,0.09,1:0.23 / 2:0.05 / 3:0.32 / 4:-0.13 / 5:-0.00 / 6:-0.20,1:A2 / B1 / B1 / B1 / 2:A1 / A2 / A2 / A2 / 3:B1 / B1 / B1 / B1 / 4:B2 / B2 / B2 / B2 / 5:A2 / B2 / B1 / B1 / 6:A1 / A2 / A1 / A1,1:上原健次 / 2:川崎智幸 / 3:小倉康典 / 4:西田和加 / 5:加藤高史 / 6:古賀繁輝,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ|+級別 / 3:-勝率|+当地|-モータ|-近況 / 4:-勝率|+当地|-モータ|-ST|-近況|-級別 / 5:-モータ|-コース|-近況|+級別 / 6:+勝率|+当地|-モータ|+ST|-コース|+級別,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ|+級別 / 3:-勝率|+当地|-モータ|-近況 / 4:-勝率|+当地|-モータ|-ST|-近況|-級別 / 5:-モータ|-コース|-近況|+級別 / 6:+勝率|+当地|-モータ|+ST|-コース|+級別,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,4,,4.23,base素材◎,base素材◎ / 地力上位 / 当地巧者 / ST良好 / 級別傾向強い,2026-04-24 23:28:20 JST,,0
